,Unnamed: 0,FINAL,FRASE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,OBJ/SUBJ
1958,1958,0,garçom amigo apague luz mesa quero note trago mim tanta tristeza,,,,,,,,,,,,,objetiva
1959,1959,0,tanto técnico dell veio aqui confio nele desmontar note arrumar algo,,,,,,,,,,,,,objetiva
1960,1960,0,username mcafee porque note dell veio antivírus incluso nele hgffhjklkjhgfdd,,,,,,,,,,,,,objetiva
1961,1961,0,username achei estranho porque note mãe samsung consertaram desk top dell net positivo conecta,,,,,,,,,,,,,objetiva
1962,1962,0,username username jeito peguei outro note assistir foto trabalhando corretora dell porto seguro hashtag,,,,,,,,,,,,,objetiva
1963,1963,0,mãe tão foda conseguiu note dell mim number pila,,,,,,,,,,,,,objetiva
1964,1964,0,dificuldades monitor tela plana tela note dell incline ajuda confira aqui url,,,,,,,,,,,,,objetiva
1965,1965,1,consegui trocar note invés mandar assistência peguei dell melhor valor sorte grande,,,,,,,,,,,,,subjetiva
1966,1966,0,hashtag dell lança notebook sistema ubuntu tela 4k brasil dell lança nesta semana note url,,,,,,,,,,,,,objetiva
1967,1967,0,campeiros emoticon tecnologia notebook dell inspiron intel core i5 ar number number url,,,,,,,,,,,,,objetiva
1968,1968,0,olha note people,,,,,,,,,,,,,objetiva
1969,1969,0,username preciso note quero levar dell touchscream roubado,,,,,,,,,,,,,objetiva
1970,1970,0,abríamos novo presidente sergio mataremna união centroesquerda partido democrático amigos cantando hino url,,,,,,,,,,,,,objetiva
1971,1971,1,comprei note dell chupa humanidade,,,,,,,,,,,,,subjetiva
1972,1972,-1,frustrado atendimento dell note number semanas deu problema carregador suporte ficou enviar novo username,,,,,,,,,,,,,subjetiva
1973,1973,1,comprei note causa excel en suporte dell username,,,,,,,,,,,,,subjetiva
1974,1974,0,username to mandando coca dell fazendo promoção dessas favor mande note novo porque cu valeu,,,,,,,,,,,,,objetiva
1975,1975,0,gente diz marca note melhor acer dell hp,,,,,,,,,,,,,objetiva
1976,1976,1,obrigado dell presentinho bolsa note number hd 1tb consultoria dell rede … url,,,,,,,,,,,,,subjetiva
1977,1977,0,achei pulseira carregador note dell hiper combinou pulso,,,,,,,,,,,,,objetiva
1978,1978,0,amigos topetudo semana cara dell veio arrumar note ontem problema repetiuse url,,,,,,,,,,,,,objetiva
1979,1979,-1,precisa suporte username fim semana esqueça problemas carregador note novo sexta noite esperando ate number dias repor,,,,,,,,,,,,,subjetiva
1980,1980,-1,queria rápido atualização note dell fode caras,,,,,,,,,,,,,subjetiva
1981,1981,0,username note esquentando absurdamente rápido proceder,,,,,,,,,,,,,objetiva
1982,1982,0,amigos perguntou sobre setup dell totalmente diferente outros assim note lado acabou url,,,,,,,,,,,,,objetiva
1983,1983,-2,treta username passaram informação note chegaria hoje graças username chegará dia number valeu aí,,,,,,,,,,,,,subjetiva
1984,1984,-1,cara dell aqui trocando peças note novo espero resolva dessa vez,,,,,,,,,,,,,subjetiva
1985,1985,0,agora brasil dell lança note tela borda infinita url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1986,1986,0,anunciar produto acabou morto pode bom sinal samsung anunciou 1o note logo dell streak number morrer,,,,,,,,,,,,,objetiva
1987,1987,0,comprar note dell ganhar dois gente ver ai,,,,,,,,,,,,,objetiva
1988,1988,-1,segunda vez carregador funcionar misteriosamente dell sabe fazer computador porque acertar carregador note,,,,,,,,,,,,,subjetiva
1989,1989,0,reportado note book dell top url,,,,,,,,,,,,,objetiva
1990,1990,0,adicionei vídeo playlist username url … note book dell top,,,,,,,,,,,,,objetiva
1991,1991,0,dell aceita note usado parte pagamento novo d,,,,,,,,,,,,,objetiva
1992,1992,0,compramos note dell,,,,,,,,,,,,,objetiva
1993,1993,0,note mês mãe acabo quebra ligando dell agora sa porra,,,,,,,,,,,,,objetiva
1994,1994,0,note reiniciando segunda vez voltar modo suspensão hashtag hashtag,,,,,,,,,,,,,objetiva
1995,1995,0,chamado trampo vou comprar number computador number note dell smartphone asus,,,,,,,,,,,,,objetiva
1996,1996,0,acabei comprar note dell atendente anotou email direito agora nada boleto,,,,,,,,,,,,,objetiva
1997,1997,-1,note bosta chamar assistência dell aqui casa amanha to indo praia sei fazer,,,,,,,,,,,,,subjetiva
1998,1998,-2,note começou graça aplicativo dell sós,,,,,,,,,,,,,subjetiva
1999,1999,1,finally anos consegui comprar note melhor dell visível en inteligente,,,,,,,,,,,,,subjetiva
2000,2000,0,username irmã faz coisas leves queria note net antigo dell pifou vai ficar d,,,,,,,,,,,,,objetiva
2001,2001,0,username fr ílio oi valor tava antes pedir desconto valor muita caro username vendendo url,,,,,,,,,,,,,objetiva
2002,2002,0,sai comprar meia calça lupo voltei fim note dell 8gb iran placa vídeo 2gb core i7 cadê meia calça,,,,,,,,,,,,,objetiva
2003,2003,0,note chegou dell,,,,,,,,,,,,,objetiva
2004,2004,0,username pinguem lendoo dá desconto nesse note aqui url,,,,,,,,,,,,,objetiva
2005,2005,0,username amor dá nozinho boleto nessa oferta aqui url,,,,,,,,,,,,,objetiva
2006,2006,0,notebook placa vídeo number reais url …,,,,,,,,,,,,,objetiva
2007,2007,0,username apreciável vejo ambos pensando configurar note ssd number 8gb vez hd number central dell,,,,,,,,,,,,,objetiva
2008,2008,0,pai comprou note dell core i3 vai sair briga casa,,,,,,,,,,,,,objetiva
2009,2009,0,note pifou dai ligo dell falam vão trocar hd tudo perdido,,,,,,,,,,,,,objetiva
2010,2010,0,alamos jazz apertura con le note la di paolo conte cinejornal dellumbria url,,,,,,,,,,,,,objetiva
2011,2011,0,próximo passo url …,,,,,,,,,,,,,objetiva
2012,2012,0,let pergunta marca note hashtag ” dell samsung,,,,,,,,,,,,,objetiva
2013,2013,1,fim note bom dell nessa nova safra url,,,,,,,,,,,,,subjetiva
2014,2014,0,username tipo to comprando notebook agora queria dell saiu linha causa dvds kpop quero note,,,,,,,,,,,,,objetiva
2015,2015,-1,dois anos note estragado agora reembolso feito espero dell retrate faça coisa certa vou ficar aguardando,,,,,,,,,,,,,subjetiva
2016,2016,-2,acho massa note atualiza windows sozinho quer ligar username superando cada dia,,,,,,,,,,,,,subjetiva
2017,2017,0,note dell outro nível,,,,,,,,,,,,,objetiva
2018,2018,0,url análise cliente melhor produto url,,,,,,,,,,,,,objetiva
2019,2019,0,análise notebook dell xps number vi,,,,,,,,,,,,,objetiva
2020,2020,0,análise dell chromebox mini computador criado nuvem computadores chrome ainda pouco comuns url,,,,,,,,,,,,,objetiva
2021,2021,0,análise dell chromebox mini computador criado nuvem computadores chrome ainda pouco comuns url,,,,,,,,,,,,,objetiva
2022,2022,0,análise dell chromebox mini computador criado nuvem desktops url,,,,,,,,,,,,,objetiva
2023,2023,0,gostei vídeo username url … gear solid ver the phantom pain análise baixaki jogos,,,,,,,,,,,,,objetiva
2024,2024,0,dell meeting number análise produto tecmundo url … hashtag hashtag,,,,,,,,,,,,,objetiva
2025,2025,0,análise notebook dell xps number vi,,,,,,,,,,,,,objetiva
2026,2026,0,adicionei vídeo playlist username url … fio dell wm324 analise completa,,,,,,,,,,,,,objetiva
2027,2027,0,username equipe engenharia dell trabalhando análise falha relatada porém causa raiz ainda detectada felipe,,,,,,,,,,,,,objetiva
2028,2028,0,username micro dell inspiron number segundo análise feita própria dell estaria apto windows number,,,,,,,,,,,,,objetiva
2029,2029,0,url … análise dell meeting number pro série number link permanente imagem incorporada,,,,,,,,,,,,,objetiva
2030,2030,0,hashtag análise dell meeting number pro série number url,,,,,,,,,,,,,objetiva
2031,2031,0,revista hashtag tablet dell meeting number configuração espartana uso diário depende url hashtag …,,,,,,,,,,,,,objetiva
2032,2032,0,adicionei vídeo playlist username url … fio dell wm324 analise completa,,,,,,,,,,,,,objetiva
2033,2033,0,gostei vídeo username username url análise notebook híbrido dell inspiron number series number,,,,,,,,,,,,,objetiva
2034,2034,0,gostei vídeo username url … dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2035,2035,0,hashtag análise notebook dell xps number vi url,,,,,,,,,,,,,objetiva
2036,2036,0,análise notebook dell xps number vi aparelho premium design ponta hardware poderoso pode url,,,,,,,,,,,,,objetiva
2037,2037,0,hashtag análise notebook dell xps number vi aparelho premium design ponta hardware poderoso pode sim url,,,,,,,,,,,,,objetiva
2038,2038,0,url … análise notebook dell xps number vi link permanente imagem incorporada,,,,,,,,,,,,,objetiva
2039,2039,0,análise notebook dell xps number vi via tecmundo url,,,,,,,,,,,,,objetiva
2040,2040,0,análise notebook dell xps number vi aparelho premium design ponta hardware poderoso pode opa url,,,,,,,,,,,,,objetiva
2041,2041,0,informa análise notebook dell xps number vi leia url,,,,,,,,,,,,,objetiva
2042,2042,0,adicionei vídeo playlist username url … dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2043,2043,0,gostei vídeo username url notebook dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2044,2044,0,notebook dell xps number análise tecmundo url via username,,,,,,,,,,,,,objetiva
2045,2045,0,gostei vídeo username url … dell xps number análise tecmundo number reterei number curtiu responder pretextar curtir number,,,,,,,,,,,,,objetiva
2046,2046,0,gostei vídeo username url … dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2047,2047,0,hashtag versatilidade durabilidade portabilidade pontos fortes caro dell laterais url hashtag hashtag,,,,,,,,,,,,,objetiva
2048,2048,0,hashtag ferrari ultrabook dell xps number potência sobra preço alto url hashtag hashtag,,,,,,,,,,,,,objetiva
2049,2049,0,hashtag dell chromebox computador mesa estilo mac mini roda chrome url hashtag hashtag,,,,,,,,,,,,,objetiva
2050,2050,0,acordo analise realizada consultor computador melhor irá adequar url,,,,,,,,,,,,,objetiva
2051,2051,0,hashtag análise tablet dell meeting number pro number vi voltado consumidores buscam boa máquina url,,,,,,,,,,,,,objetiva
2052,2052,0,análise tablet dell meeting number pro number vi via tecmundo url,,,,,,,,,,,,,objetiva
2053,2053,0,análise tablet dell meeting number pro number vi via tecmundo url,,,,,,,,,,,,,objetiva
2054,2054,0,adicionei vídeo playlist username url … dell meeting number pro number análise tecmundo,,,,,,,,,,,,,objetiva
2055,2055,0,análise tablet dell meeting number pro number vi voltado consumidores buscam boa máquina url,,,,,,,,,,,,,objetiva
2056,2056,0,análise tablet dell meeting number pro number vi voltado consumidores buscam boa máquina url,,,,,,,,,,,,,objetiva
2057,2057,0,dell xps number url … via username number aparelho trabalho planilhas sério username baita an,,,,,,,,,,,,,objetiva
2058,2058,0,análise notebook dell inspiron number série number vi url … via username,,,,,,,,,,,,,objetiva
2059,2059,0,hashtag análise notebook dell inspiron number série number vi url,,,,,,,,,,,,,objetiva
2060,2060,0,análise notebook dell inspiron number série number vi modelo tela sensível toque destaca versa url,,,,,,,,,,,,,objetiva
2061,2061,0,hashtag análise notebook dell inspiron number série number vi modelo tela sensível toque destaca url,,,,,,,,,,,,,objetiva
2062,2062,0,análise notebook dell inspiron number série number vi url,,,,,,,,,,,,,objetiva
2063,2063,0,análise notebook dell inspiron number série number vi modelo tela sensível toque destaca versa url,,,,,,,,,,,,,objetiva
2064,2064,0,url … análise notebook dell inspiron number série number vi link permanente imagem incorporada,,,,,,,,,,,,,objetiva
2065,2065,0,esqueça história querer entender tudo vez disso viva vez disso divirta analise celebre olho link permanente imagem incorporada,,,,,,,,,,,,,objetiva
2066,2066,0,dell vostro number análise testamos portátil preço abaixo number reais boa relação url,,,,,,,,,,,,,objetiva
2067,2067,0,exame informática dell vostro number análise url hashtag,,,,,,,,,,,,,objetiva
2068,2068,0,gostei vídeo username url … fischer number wild hunt análise beijo,,,,,,,,,,,,,objetiva
2069,2069,0,quase metade ano hora fazer autoanálise,,,,,,,,,,,,,objetiva
2070,2070,0,adicionei vídeo playlist username url … dell vostro number análise português,,,,,,,,,,,,,objetiva
2071,2071,0,conheça notebook intermediário dell vostro number url,,,,,,,,,,,,,objetiva
2072,2072,0,saga continua ainda aguardando análise falha hardware afeta todos i14 number url hashtag hashtag,,,,,,,,,,,,,objetiva
2073,2073,0,notebook dell conectando internet wifi feita análise correlação problema url,,,,,,,,,,,,,objetiva
2074,2074,0,análise sai sai username username username username link permanente imagem incorporada,,,,,,,,,,,,,objetiva
2075,2075,-1,análise username username username username demora acordo competência username username,,,,,,,,,,,,,subjetiva
2076,2076,0,inspiron number série number notebook barato dell brasil preço baixo compensa,,,,,,,,,,,,,objetiva
2077,2077,-1,username username username username confundi análise terapia quanto tempo levam analisar,,,,,,,,,,,,,subjetiva
2078,2078,0,ai added video to username playlist url computador dell xps number abertura análise computador ver conteúdo multimídia,,,,,,,,,,,,,objetiva
2079,2079,0,gostei vídeo username username url análise notebook híbrido dell inspiron number series number,,,,,,,,,,,,,objetiva
2080,2080,0,pena faço análise ovo páscoa barra computador penso quantos dell i7 compro lugar desse mac,,,,,,,,,,,,,objetiva
2081,2081,0,fiz análise site dell disse disco rígido estado crítico devo chorar agora tarde,,,,,,,,,,,,,objetiva
2082,2082,0,gostei vídeo username username url guilty gear roam análise fênix down,,,,,,,,,,,,,objetiva
2083,2083,0,gostei vídeo username username url análise mouse fio dell wm324,,,,,,,,,,,,,objetiva
2084,2084,0,gostei vídeo username username url … hands on monitor dell u2414h,,,,,,,,,,,,,objetiva
2085,2085,0,gostei vídeo username username url dell meeting number number hands on new number productivity,,,,,,,,,,,,,objetiva
2086,2086,0,gostei vídeo username username url dell precision m3800 laptop handson review,,,,,,,,,,,,,objetiva
2087,2087,0,gostei vídeo username username url dell inspiron number number notebook boeing hands on review,,,,,,,,,,,,,objetiva
2088,2088,0,gostei vídeo username username url dell up2715k 5k ips monitor hands on number,,,,,,,,,,,,,objetiva
2089,2089,0,dell xps number laptop pequenininho todos querem levar casa hands on number,,,,,,,,,,,,,objetiva
2090,2090,0,gostei vídeo username username url handson with dells new meeting number number tablet — number,,,,,,,,,,,,,objetiva
2091,2091,0,gostei vídeo username username url hands on monitor dell u2414h,,,,,,,,,,,,,objetiva
2092,2092,0,url novidades dell,,,,,,,,,,,,,objetiva
2093,2093,0,gostei vídeo username username url dell meeting number number hands on 6mm 2k tablet with depth camera,,,,,,,,,,,,,objetiva
2094,2094,0,handson monitor dell s2740l number polegadas zumoblog share with friends tecnologia áudio digital url,,,,,,,,,,,,,objetiva
2095,2095,0,hashtag url … olhe video pensando comprar not dell,,,,,,,,,,,,,objetiva
2096,2096,-1,aí not lixo dell bosta,,,,,,,,,,,,,subjetiva
2097,2097,-1,bastasse celular estar estragado estragou not,,,,,,,,,,,,,subjetiva
2098,2098,0,consegui not emprestado amem agora mandar dell concertar,,,,,,,,,,,,,objetiva
2099,2099,-1,merda not novinho dando problema hashtag emoticon,,,,,,,,,,,,,subjetiva
2100,2100,-1,som not dell baixinho vou largar gambiarra conectar som,,,,,,,,,,,,,subjetiva
2101,2101,-1,username username amigos segundo not defeituoso vendido dell number dias tentando contato enrolado,,,,,,,,,,,,,subjetiva
2102,2102,0,acham not dell bom hashtag hashtag,,,,,,,,,,,,,objetiva
2103,2103,-1,to odiando tanto dell mandado not ainda porque poderia votado hashtag,,,,,,,,,,,,,subjetiva
2104,2104,0,vou abusa not hashtag processador i3 number tal tal tal bom kk sei,,,,,,,,,,,,,objetiva
2105,2105,0,alguém quer comprar not dell,,,,,,,,,,,,,objetiva
2106,2106,1,feliz not novo hashtag casa momo url,,,,,,,,,,,,,subjetiva
2107,2107,1,aqui not dell riscado hd agora hd novinho tudo instalado bombando,,,,,,,,,,,,,subjetiva
2108,2108,0,mamãe poderosa comprou outro not dell,,,,,,,,,,,,,objetiva
2109,2109,-1,comprei not dell encontrado problema quase mês tento resolver consigo pois suporte horrível,,,,,,,,,,,,,subjetiva
2110,2110,0,ruídos optiplex not anymore url,,,,,,,,,,,,,objetiva
2111,2111,0,inspiron number série number novo notebook dell ubuntu dell colocou outro modelo not url via username,,,,,,,,,,,,,objetiva
2112,2112,-1,not dell presta aponha problema junta,,,,,,,,,,,,,subjetiva
2113,2113,0,quer dizer not dell coxinha elite opressor discurso ódio kkk caralho petista tudo merda povo cão,,,,,,,,,,,,,objetiva
2114,2114,1,boas notícias hoje outro not dell vai concertado tudo dentro garantia,,,,,,,,,,,,,subjetiva
2115,2115,-2,obrigada hashtag fazer not voltasse pior assistência após tempo descobrir esqueceram parafuso,,,,,,,,,,,,,subjetiva
